4,a,an,,,,,,,,,,,,,,,,
806,march,marches,marched,marching,marchings,,,,,,,,,,,,,
572,marry,marries,married,marrying,marryed,,,,,,,,,,,,,
537,match,matches,matched,matching,matchings,,,,,,,,,,,,,
839,material,materials,,,,,,,,,,,,,,,,
747,matter,matters,mattered,mattering,matterings,,,,,,,,,,,,,
280,may,mayn,,,,,,,,,,,,,,,,
353,maybe,,,,,,,,,,,,,,,,,
182,mean,means,meaned,meaning,meant,meanings,meaner,meanest,,,,,,,,,,
233,meet,meets,meeted,meeting,met,meetings,,,,,,,,,,,,
754,member,members,membered,membering,memberings,,,,,,,,,,,,,
783,meter,meters,metered,metering,metre,metres,,,,,,,,,,,,
688,middle,middles,middled,middling,middlings,,,,,,,,,,,,,
485,might,mightn,mighta,,,,,,,,,,,,,,,
478,milk,milks,milked,milking,milkings,,,,,,,,,,,,,
620,mind,minds,minded,minding,mindings,,,,,,,,,,,,,
701,mine,mines,mined,mining,,,,,,,,,,,,,,
363,minute,minutes,minuted,minuting,minutings,,,,,,,,,,,,,
574,miss,misses,missed,missing,missings,,,,,,,,,,,,,
103,mister,misters,mr,Mister,Misters,Mr,,,,,,,,,,,,
622,model,models,modeled,modeling,modelled,modelling,modellings,,,,,,,,,,,
232,mom,moms,mommy,mommies,Mom,Moms,Mommy,Mommies,,,,,,,,,,
573,moment,moments,,,,,,,,,,,,,,,,
226,money,moneys,,,,,,,,,,,,,,,,
488,monkey,monkeys,monkeyed,monkeying,monkeyings,,,,,,,,,,,,,
343,monster,monsters,,,,,,,,,,,,,,,,
544,month,months,,,,,,,,,,,,,,,,
657,moon,moons,mooned,mooning,moonings,,,,,,,,,,,,,
80,more,,,,,,,,,,,,,,,,,
268,morning,mornings,mornin,,,,,,,,,,,,,,,
208,most,,,,,,,,,,,,,,,,,
201,mother,mothers,mothered,mothering,motherings,Mother,,,,,,,,,,,,
402,mountain,mountains,,,,,,,,,,,,,,,,
641,mouse,mouses,mice,,,,,,,,,,,,,,,
509,mouth,mouths,mouthed,mouthing,mouthings,,,,,,,,,,,,,
161,move,moves,moved,moving,movings,,,,,,,,,,,,,
554,movie,movies,,,,,,,,,,,,,,,,
163,much,,,,,,,,,,,,,,,,,
745,museum,museums,,,,,,,,,,,,,,,,
84,music,musics,,,,,,,,,,,,,,,,
171,must,mustn,musta,,,,,,,,,,,,,,,
725,myself,,,,,,,,,,,,,,,,,
122,name,names,named,naming,namings,,,,,,,,,,,,,
334,near,nears,neared,nearing,nearer,nearest,,,,,,,,,,,,
107,need,needs,needed,needing,needn,,,,,,,,,,,,,
220,never,nevers,,,,,,,,,,,,,,,,
144,new,newer,newest,,,,,,,,,,,,,,,
773,news,,,,,,,,,,,,,,,,,
756,newspaper,newspapers,,,,,,,,,,,,,,,,
140,next,,,,,,,,,,,,,,,,,
298,nice,nicer,nicest,,,,,,,,,,,,,,,
217,night,nights,nite,nites,,,,,,,,,,,,,,
576,nine,nines,ninth,ninths,,,,,,,,,,,,,,
65,no,nos,,,,,,,,,,,,,,,,
624,noise,noises,,,,,,,,,,,,,,,,
503,nose,noses,nosed,nosing,nosings,,,,,,,,,,,,,
15,not,t,nots,,,,,,,,,,,,,,,
792,note,notes,noted,noting,notings,,,,,,,,,,,,,
457,nothing,nothin,,,,,,,,,,,,,,,,
858,notice,notices,noticed,noticing,noticings,,,,,,,,,,,,,
81,now,,,,,,,,,,,,,,,,,
168,number,numbers,numbered,numbering,numberings,,,,,,,,,,,,,
475,object,objects,objected,objecting,objectings,,,,,,,,,,,,,
671,ocean,oceans,,,,,,,,,,,,,,,,
724,o'clock,,,,,,,,,,,,,,,,,
10,of,,,,,,,,,,,,,,,,,
214,off,offs,offed,offing,offings,,,,,,,,,,,,,
748,office,offices,,,,,,,,,,,,,,,,
307,often,,,,,,,,,,,,,,,,,
323,okay,okays,okayed,okaying,ok,,,,,,,,,,,,,
129,old,older,oldest,olds,,,,,,,,,,,,,,
21,on,,,,,,,,,,,,,,,,,
521,once,onces,,,,,,,,,,,,,,,,
37,one,ones,,,,,,,,,,,,,,,,
160,only,,,,,,,,,,,,,,,,,
782,onto,,,,,,,,,,,,,,,,,
479,ooh,oohs,oohed,oohing,oohings,,,,,,,,,,,,,
181,open,opens,opened,opening,openings,,,,,,,,,,,,,
699,optional,optionals,,,,,,,,,,,,,,,,
40,or,,,,,,,,,,,,,,,,,
450,orange,oranges,,,,,,,,,,,,,,,,
436,order,orders,ordered,ordering,orderings,,,,,,,,,,,,,
69,other,others,,,,,,,,,,,,,,,,
56,out,outs,outed,outing,outings,,,,,,,,,,,,,
400,outside,outsides,,,,,,,,,,,,,,,,
120,over,overs,,,,,,,,,,,,,,,,
316,own,owns,owned,owning,ownings,,,,,,,,,,,,,
256,page,pages,paged,paging,pagings,,,,,,,,,,,,,
289,paint,paints,painted,painting,paintings,,,,,,,,,,,,,
296,pair,pairs,paired,pairing,pairings,,,,,,,,,,,,,
807,pant,pants,panted,panting,pantings,,,,,,,,,,,,,
274,paper,papers,papered,papering,paperings,,,,,,,,,,,,,
528,paragraph,paragraphs,paragraphed,paragraphing,paragraphings,,,,,,,,,,,,,
517,parent,parents,parented,parenting,parentings,,,,,,,,,,,,,
360,park,parks,parked,parking,parkings,,,,,,,,,,,,,
210,part,parts,parted,parting,partings,,,,,,,,,,,,,
516,partner,partners,partnered,partnering,partnerings,,,,,,,,,,,,,
470,party,parties,partied,partying,partys,,,,,,,,,,,,,
665,pass,passes,passed,passing,passings,,,,,,,,,,,,,
474,past,,,,,,,,,,,,,,,,,
732,pause,pauses,paused,pausing,pausings,,,,,,,,,,,,,
669,pay,pays,paid,payed,paying,payings,,,,,,,,,,,,
875,peek,peeks,peeked,peeking,peekings,,,,,,,,,,,,,
797,pen,pens,penned,penning,pennings,,,,,,,,,,,,,
429,pencil,pencils,pencilled,pencilling,pencillings,penciled,penciling,pencilings,,,,,,,,,,
862,penguin,penguins,,,,,,,,,,,,,,,,
57,people,peoples,peopled,peopling,peoplings,,,,,,,,,,,,,
717,perfect,perfects,perfected,perfecting,perfectings,,,,,,,,,,,,,
735,perhaps,,,,,,,,,,,,,,,,,
279,person,persons,,,,,,,,,,,,,,,,
710,pet,pets,petted,petting,pettings,,,,,,,,,,,,,
672,phone,phones,phoned,phoning,phonings,,,,,,,,,,,,,
175,photo,photos,,,,,,,,,,,,,,,,
481,pick,picks,picked,picking,pickings,,,,,,,,,,,,,
115,picture,pictures,pictured,picturing,picturings,,,,,,,,,,,,,
322,piece,pieces,pieced,piecing,piecings,,,,,,,,,,,,,
692,pig,pigs,pigged,pigging,piggings,,,,,,,,,,,,,
813,pizza,pizzas,,,,,,,,,,,,,,,,
138,place,places,placed,placing,placings,,,,,,,,,,,,,
416,plan,plans,planned,planning,plannings,,,,,,,,,,,,,
695,plane,planes,planed,planing,planings,,,,,,,,,,,,,
328,plant,plants,planted,planting,plantings,,,,,,,,,,,,,
64,play,plays,played,playing,playings,,,,,,,,,,,,,
830,player,players,,,,,,,,,,,,,,,,
199,please,pleases,pleased,pleasing,pleasings,,,,,,,,,,,,,
866,pocket,pockets,pocketed,pocketing,pocketings,,,,,,,,,,,,,
147,point,points,pointed,pointing,pointings,,,,,,,,,,,,,
501,police,polices,policed,policing,policings,,,,,,,,,,,,,
615,poor,poorer,poorest,,,,,,,,,,,,,,,
785,popular,populars,,,,,,,,,,,,,,,,
842,possible,possibles,,,,,,,,,,,,,,,,
592,potato,potatoes,potatos,,,,,,,,,,,,,,,
715,power,powers,powered,powering,powerings,,,,,,,,,,,,,
418,practice,practices,practiced,practicing,practise,practised,practises,practising,practisings,,,,,,,,,
787,prepare,prepares,prepared,preparing,preparings,,,,,,,,,,,,,
464,present,presents,presented,presenting,presentings,,,,,,,,,,,,,
604,pretend,pretends,pretended,pretending,pretendings,,,,,,,,,,,,,
648,pretty,pretties,prettyed,prettying,prettier,prettiest,,,,,,,,,,,,
835,probably,,,,,,,,,,,,,,,,,
361,problem,problems,,,,,,,,,,,,,,,,
771,program,programs,programed,programing,programme,programmes,programmed,programming,programmings,,,,,,,,,
823,promise,promises,promised,promising,promisings,,,,,,,,,,,,,
708,protect,protects,protected,protecting,protectings,,,,,,,,,,,,,
764,provide,provides,provided,providing,providings,,,,,,,,,,,,,
480,pull,pulls,pulled,pulling,pullings,,,,,,,,,,,,,
847,purple,purples,purpled,purpling,purplest,,,,,,,,,,,,,
690,push,pushes,pushed,pushing,pushings,,,,,,,,,,,,,
123,put,puts,putted,putting,puttings,,,,,,,,,,,,,
595,quack,quacks,quacked,quacking,quackings,,,,,,,,,,,,,
145,question,questions,questioned,questioning,questionings,,,,,,,,,,,,,
392,quickly,,,,,,,,,,,,,,,,,
677,quiet,quiets,quieted,quieting,quieter,quietest,,,,,,,,,,,,
857,quite,,,,,,,,,,,,,,,,,
513,race,races,raced,racing,racings,,,,,,,,,,,,,
367,rain,rains,rained,raining,rainings,,,,,,,,,,,,,
728,raise,raises,raised,raising,raisings,,,,,,,,,,,,,
590,reach,reaches,reached,reaching,reachings,,,,,,,,,,,,,
104,read,reads,readed,reading,readings,,,,,,,,,,,,,
257,ready,readies,readied,readyed,readying,readyings,readier,readiest,,,,,,,,,,
465,real,realer,,,,,,,,,,,,,,,,
836,realize,realizes,realized,realizing,realise,realises,realised,realising,realisings,,,,,,,,,
128,really,,,,,,,,,,,,,,,,,
791,reason,reasons,reasoned,reasoning,reasonings,,,,,,,,,,,,,
244,red,reds,redded,redding,redder,reddest,,,,,,,,,,,,
340,remember,remembers,remembered,remembering,rememberings,,,,,,,,,,,,,
305,repeat,repeats,repeated,repeating,repeatings,,,,,,,,,,,,,
666,reply,replies,replied,replying,replyed,,,,,,,,,,,,,
814,report,reports,reported,reporting,reportings,,,,,,,,,,,,,
562,rest,rests,rested,resting,restings,,,,,,,,,,,,,
685,restaurant,restaurants,,,,,,,,,,,,,,,,
619,return,returns,returned,returning,returnings,,,,,,,,,,,,,
778,review,reviews,reviewed,reviewing,reviewings,,,,,,,,,,,,,
709,rice,rices,,,,,,,,,,,,,,,,
678,rich,richer,richest,,,,,,,,,,,,,,,
327,ride,rides,rode,riding,ridden,rided,,,,,,,,,,,,
93,right,rights,righted,righting,righter,rightest,,,,,,,,,,,,
424,ring,rings,ringed,rang,ringing,rung,,,,,,,,,,,,
385,river,rivers,,,,,,,,,,,,,,,,
578,road,roads,roaded,roading,roadings,,,,,,,,,,,,,
818,robot,robots,,,,,,,,,,,,,,,,
352,rock,rocks,rocked,rocking,rockings,,,,,,,,,,,,,
602,roll,rolls,rolled,rolling,rollings,,,,,,,,,,,,,
157,room,rooms,roomed,rooming,roomings,,,,,,,,,,,,,
553,rope,ropes,roped,roping,ropings,,,,,,,,,,,,,
434,round,rounds,rounded,rounding,rounder,roundest,rounders,,,,,,,,,,,
794,row,rows,rowed,rowing,rowings,,,,,,,,,,,,,
134,run,runs,ran,running,runneth,runnin,,,,,,,,,,,,
338,sad,sadder,saddest,,,,,,,,,,,,,,,
607,safe,safer,safest,safes,,,,,,,,,,,,,,
228,same,,,,,,,,,,,,,,,,,
861,sand,sands,sanded,sanding,sandings,,,,,,,,,,,,,
871,sandwich,sandwiches,sandwiched,sandwiching,sandwichings,,,,,,,,,,,,,
826,Saturday,Saturdays,saturday,saturdays,,,,,,,,,,,,,,
467,save,saves,saved,saving,savings,,,,,,,,,,,,,
19,say,says,said,saying,sayed,sayin,sayings,,,,,,,,,,,
679,scare,scares,scared,scaring,scarings,scareder,scaredest,,,,,,,,,,,
136,school,schools,schooled,schooling,schoolings,,,,,,,,,,,,,
714,scientist,scientists,,,,,,,,,,,,,,,,
742,scissors,scissor,scissored,scissoring,scissorings,,,,,,,,,,,,,
804,scream,screams,screamed,screaming,screamings,,,,,,,,,,,,,
264,sea,seas,,,,,,,,,,,,,,,,
362,second,seconds,seconded,seconding,sec,,,,,,,,,,,,,
803,secret,secrets,,,,,,,,,,,,,,,,
33,see,sees,saw,seeing,seen,,,,,,,,,,,,,
437,seem,seems,seemed,seeming,seemings,,,,,,,,,,,,,
606,sell,sells,sold,selling,selled,,,,,,,,,,,,,
482,send,sends,sended,sending,sent,,,,,,,,,,,,,
235,sentence,sentences,sentenced,sentencing,sentencings,,,,,,,,,,,,,
859,servant,servants,,,,,,,,,,,,,,,,
477,set,sets,setted,setting,settings,,,,,,,,,,,,,
396,seven,sevens,seventh,sevenths,,,,,,,,,,,,,,
702,several,severals,,,,,,,,,,,,,,,,
401,shake,shakes,shook,shaking,shaken,shaked,,,,,,,,,,,,
716,shall,shan,,,,,,,,,,,,,,,,
502,shape,shapes,shaped,shaping,shapings,,,,,,,,,,,,,
412,share,shares,shared,sharing,sharings,,,,,,,,,,,,,
523,shark,sharks,sharked,sharking,sharkings,,,,,,,,,,,,,
18,she,,,,,,,,,,,,,,,,,
727,sheep,sheeps,,,,,,,,,,,,,,,,
399,ship,ships,shipped,shipping,shippings,,,,,,,,,,,,,
569,shirt,shirts,shirted,shirting,shirtings,,,,,,,,,,,,,
505,shoe,shoes,shoed,shod,shoeing,shoeings,,,,,,,,,,,,
499,shop,shops,shopped,shopping,shoppings,,,,,,,,,,,,,
462,short,shorts,shorted,shorting,shorter,shortest,,,,,,,,,,,,
186,should,shouldn,shoulda,,,,,,,,,,,,,,,
800,shoulder,shoulders,shouldered,shouldering,shoulderings,,,,,,,,,,,,,
324,shout,shouts,shouted,shouting,shoutings,,,,,,,,,,,,,
133,show,shows,showed,showing,shown,showings,,,,,,,,,,,,
664,sick,sicks,sicked,sicking,sicker,sickest,,,,,,,,,,,,
318,side,sides,sided,siding,sidings,,,,,,,,,,,,,
610,sign,signs,signed,signing,signings,,,,,,,,,,,,,
594,simple,simpler,simplest,,,,,,,,,,,,,,,
642,since,,,,,,,,,,,,,,,,,
105,sing,sings,sang,singing,sung,singin,,,,,,,,,,,,
729,sir,sirs,,,,,,,,,,,,,,,,
398,sister,sisters,,,,,,,,,,,,,,,,
196,sit,sits,sat,sitting,sittings,,,,,,,,,,,,,
291,six,sixes,sixth,sixthly,sixths,,,,,,,,,,,,,
815,size,sizes,sized,sizing,sizings,,,,,,,,,,,,,
865,skill,skills,skilled,,,,,,,,,,,,,,,
726,skin,skins,skinned,skinning,skinnings,,,,,,,,,,,,,
445,sky,skies,,,,,,,,,,,,,,,,
319,sleep,sleeps,slept,sleeping,sleepings,,,,,,,,,,,,,
584,slow,slows,slowed,slowing,slower,slowest,,,,,,,,,,,,
557,slowly,,,,,,,,,,,,,,,,,
141,small,smaller,smallest,smalls,,,,,,,,,,,,,,
644,smell,smells,smelled,smelling,smellings,,,,,,,,,,,,,
240,smile,smiles,smiled,smiling,smilin,,,,,,,,,,,,,
738,snack,snacks,snacked,snacking,snackings,,,,,,,,,,,,,
670,snake,snakes,snaked,snaking,snakings,,,,,,,,,,,,,
585,snow,snows,snowed,snowing,snowings,,,,,,,,,,,,,
43,so,,,,,,,,,,,,,,,,,
531,soccer,soccers,,,,,,,,,,,,,,,,
855,sock,socks,socked,socking,sockings,,,,,,,,,,,,,
760,soldier,soldiers,soldiered,soldiering,soldierings,,,,,,,,,,,,,
66,some,,,,,,,,,,,,,,,,,
282,someone,someones,,,,,,,,,,,,,,,,
112,something,somethin,somethings,,,,,,,,,,,,,,,
359,sometimes,,,,,,,,,,,,,,,,,
593,son,sons,soned,sonning,sonnings,,,,,,,,,,,,,
156,song,songs,,,,,,,,,,,,,,,,
254,soon,sooner,soonest,,,,,,,,,,,,,,,
372,sorry,sorrier,sorriest,,,,,,,,,,,,,,,
184,sound,sounds,sounded,sounding,soundings,,,,,,,,,,,,,
443,space,spaces,spaced,spacing,spacings,,,,,,,,,,,,,
212,speak,speaks,spoke,speaking,spoken,,,,,,,,,,,,,
348,special,specials,specialled,specialling,speciallings,,,,,,,,,,,,,
618,spend,spends,spended,spending,spent,spendings,,,,,,,,,,,,
514,sport,sports,sported,sporting,sportings,,,,,,,,,,,,,
810,square,squares,squared,squaring,squarer,squarest,,,,,,,,,,,,
851,squeak,squeaks,squeaked,squeaking,squeakings,,,,,,,,,,,,,
260,stand,stands,stood,standing,standed,standings,,,,,,,,,,,,
532,star,stars,starred,starring,starrings,,,,,,,,,,,,,
153,start,starts,started,starting,startings,,,,,,,,,,,,,
758,station,stations,stationed,stationing,stationings,,,,,,,,,,,,,
273,stay,stays,stayed,staying,stayings,,,,,,,,,,,,,
408,step,steps,stepped,stepping,steppings,,,,,,,,,,,,,
453,stick,sticks,stuck,sticking,sticked,,,,,,,,,,,,,
215,still,stills,stilled,stilling,stiller,stillest,,,,,,,,,,,,
441,stomp,stomps,stomped,stomping,stompings,,,,,,,,,,,,,
781,stone,stones,stoned,stoning,stonings,,,,,,,,,,,,,
174,stop,stops,stopped,stopping,stoppings,,,,,,,,,,,,,
611,store,stores,stored,storing,storings,,,,,,,,,,,,,
170,story,stories,storied,storey,storys,storeys,,,,,,,,,,,,
802,straight,straighter,straightest,straights,,,,,,,,,,,,,,
599,strange,strangest,,,,,,,,,,,,,,,,
364,street,streets,,,,,,,,,,,,,,,,
358,strong,stronger,strongest,,,,,,,,,,,,,,,
51,student,students,,,,,,,,,,,,,,,,
373,study,studies,studied,studying,studyings,,,,,,,,,,,,,
347,such,,,,,,,,,,,,,,,,,
591,suddenly,,,,,,,,,,,,,,,,,
683,summer,summers,summered,summering,summerings,,,,,,,,,,,,,
414,sun,suns,sunned,sunning,sunnings,,,,,,,,,,,,,
185,sure,surer,surest,,,,,,,,,,,,,,,
409,surprise,surprises,surprised,surprising,surprisings,,,,,,,,,,,,,
833,sweet,sweets,sweeter,sweetest,,,,,,,,,,,,,,
288,swim,swims,swam,swimming,swum,swimmed,,,,,,,,,,,,
834,swing,swings,swung,swinging,swingings,,,,,,,,,,,,,
874,swish,swishes,swished,swishing,swishings,,,,,,,,,,,,,
320,table,tables,tabled,tabling,tablings,,,,,,,,,,,,,
636,tail,tails,tailed,tailing,tailings,,,,,,,,,,,,,
58,take,takes,took,taking,taken,takings,,,,,,,,,,,,
142,talk,talks,talked,talking,talkin,,,,,,,,,,,,,
497,tall,taller,tallest,,,,,,,,,,,,,,,
435,teach,teaches,taught,teaching,teachings,,,,,,,,,,,,,
369,teacher,teachers,,,,,,,,,,,,,,,,
287,team,teams,teamed,teaming,teamings,,,,,,,,,,,,,
817,teddy,teddies,,,,,,,,,,,,,,,,
82,tell,tells,told,telling,tellin,telled,,,,,,,,,,,,
535,ten,tens,tenth,tenths,,,,,,,,,,,,,,
838,terrible,terribles,,,,,,,,,,,,,,,,
765,test,tests,tested,testing,testings,,,,,,,,,,,,,
627,text,texts,texted,texting,textings,,,,,,,,,,,,,
158,than,,,,,,,,,,,,,,,,,
271,thank,thanks,thanked,thanking,thankings,,,,,,,,,,,,,
16,that,,,,,,,,,,,,,,,,,
1,the,,,,,,,,,,,,,,,,,
39,then,,,,,,,,,,,,,,,,,
28,there,,,,,,,,,,,,,,,,,
13,they,theys,,,,,,,,,,,,,,,,
83,thing,things,,,,,,,,,,,,,,,,
47,think,thinks,thought,thinking,thinked,thoughts,,,,,,,,,,,,
22,this,,,,,,,,,,,,,,,,,
687,though,,,,,,,,,,,,,,,,,
698,thousand,thousands,,,,,,,,,,,,,,,,
95,three,threes,third,thirds,,,,,,,,,,,,,,
189,through,,,,,,,,,,,,,,,,,
540,throw,throws,threw,throwing,thrown,throwed,,,,,,,,,,,,
46,time,times,timed,timing,timings,,,,,,,,,,,,,
500,tire,tires,tired,tiring,tyre,tyres,tireder,tiredest,,,,,,,,,,
6,to,,,,,,,,,,,,,,,,,
236,today,todays,,,,,,,,,,,,,,,,
506,toe,toes,toed,toeing,toeings,,,,,,,,,,,,,
176,together,togethers,,,,,,,,,,,,,,,,
601,tomorrow,tomorrows,,,,,,,,,,,,,,,,
77,too,,,,,,,,,,,,,,,,,
613,tooth,teeth,toothed,tooths,,,,,,,,,,,,,,
368,top,tops,topped,topping,toppings,,,,,,,,,,,,,
646,touch,touches,touched,touching,touchings,,,,,,,,,,,,,
444,toward,towards,,,,,,,,,,,,,,,,
302,town,towns,,,,,,,,,,,,,,,,
391,toy,toys,toyed,toying,toyings,,,,,,,,,,,,,
317,train,trains,trained,training,trainings,,,,,,,,,,,,,
428,travel,travels,traveled,traveling,travelled,travelling,travellin,,,,,,,,,,,
575,treat,treats,treated,treating,treatings,,,,,,,,,,,,,
164,tree,trees,,,,,,,,,,,,,,,,
625,trick,tricks,tricked,tricking,trickings,,,,,,,,,,,,,
635,trip,trips,tripped,tripping,trippings,,,,,,,,,,,,,
832,trouble,troubles,troubled,troubling,troublings,,,,,,,,,,,,,
667,truck,trucks,trucked,trucking,truckings,,,,,,,,,,,,,
423,TRUE,trues,trued,truing,truer,truest,,,,,,,,,,,,
124,try,tries,tried,trying,tryed,,,,,,,,,,,,,
154,turn,turns,turned,turning,turnings,,,,,,,,,,,,,
850,twenty,twenties,twentieth,twentieths,,,,,,,,,,,,,,
63,two,twos,,,,,,,,,,,,,,,,
743,type,types,typed,typing,typings,,,,,,,,,,,,,
650,uncle,uncles,Uncle,Uncles,,,,,,,,,,,,,,
303,under,,,,,,,,,,,,,,,,,
297,understand,understands,understood,understanding,understandings,,,,,,,,,,,,,
860,unit,units,,,,,,,,,,,,,,,,
388,until,til,,,,,,,,,,,,,,,,
41,up,ups,upped,upping,uppings,,,,,,,,,,,,,
301,upbeat,upbeats,,,,,,,,,,,,,,,,
70,use,uses,used,using,usings,,,,,,,,,,,,,
451,usually,,,,,,,,,,,,,,,,,
720,vegetable,vegetables,,,,,,,,,,,,,,,,
52,very,,,,,,,,,,,,,,,,,
329,video,videos,videoed,videoing,videoings,,,,,,,,,,,,,
643,village,villages,,,,,,,,,,,,,,,,
310,visit,visits,visited,visiting,visitings,,,,,,,,,,,,,
496,voice,voices,voiced,voicing,voicings,,,,,,,,,,,,,
761,vroom,vrooms,vroomed,vrooming,vroomings,,,,,,,,,,,,,
190,wait,waits,waited,waiting,waitings,,,,,,,,,,,,,
654,wake,wakes,woke,waking,woken,wakeing,waked,,,,,,,,,,,
131,walk,walks,walked,walking,walkings,,,,,,,,,,,,,
476,wall,walls,walled,walling,wallings,,,,,,,,,,,,,
48,want,wants,wanted,wanting,wantin,wanna,,,,,,,,,,,,
365,warm,warms,warmed,warming,warmer,warmest,warmers,,,,,,,,,,,
568,wash,washes,washed,washing,washings,,,,,,,,,,,,,
183,watch,watches,watched,watching,watchings,,,,,,,,,,,,,
139,water,waters,watered,watering,waterings,,,,,,,,,,,,,
577,wave,waves,waved,waving,wavings,,,,,,,,,,,,,
106,way,ways,,,,,,,,,,,,,,,,
17,we,,,,,,,,,,,,,,,,,
242,wear,wears,wore,wearing,worn,,,,,,,,,,,,,
529,weather,weathers,weathered,weathering,weatherings,,,,,,,,,,,,,
378,week,weeks,,,,,,,,,,,,,,,,
853,weekend,weekends,weekended,weekending,weekendings,,,,,,,,,,,,,
662,welcome,welcomes,welcomed,welcoming,welcomings,,,,,,,,,,,,,
169,well,wells,welled,welling,wellings,,,,,,,,,,,,,
870,whale,whales,whaling,whalings,,,,,,,,,,,,,,
23,what,whats,,,,,,,,,,,,,,,,
697,wheel,wheels,wheeled,wheeling,wheelings,,,,,,,,,,,,,
50,when,,,,,,,,,,,,,,,,,
78,where,,,,,,,,,,,,,,,,,
166,which,,,,,,,,,,,,,,,,,
283,while,whiles,whiled,whiling,,,,,,,,,,,,,,
336,white,whiter,whitest,whites,,,,,,,,,,,,,,
68,who,,,,,,,,,,,,,,,,,
415,whoa,,,,,,,,,,,,,,,,,
552,whole,wholes,,,,,,,,,,,,,,,,
111,why,,,,,,,,,,,,,,,,,
655,wife,wives,wifes,,,,,,,,,,,,,,,
840,wild,wilder,wildest,wilds,,,,,,,,,,,,,,
30,will,wills,willed,willing,won,ll,,,,,,,,,,,,
630,win,wins,winning,winned,winnings,,,,,,,,,,,,,
542,wind,winds,winded,winding,windings,,,,,,,,,,,,,
466,window,windows,windowed,windowing,windowings,,,,,,,,,,,,,
780,wing,wings,winged,winging,wingings,,,,,,,,,,,,,
821,winter,winters,wintered,wintering,winterings,,,,,,,,,,,,,
524,wish,wishes,wished,wishing,wishings,,,,,,,,,,,,,
752,witch,witches,witched,witching,witchings,,,,,,,,,,,,,
25,with,,,,,,,,,,,,,,,,,
371,without,,,,,,,,,,,,,,,,,
255,woman,women,womans,womens,,,,,,,,,,,,,,
563,wonder,wonders,wondered,wondering,wonderings,,,,,,,,,,,,,
609,wonderful,,,,,,,,,,,,,,,,,
827,wood,woods,wooded,,,,,,,,,,,,,,,
67,word,words,worded,wording,wordings,,,,,,,,,,,,,
97,work,works,worked,working,workings,,,,,,,,,,,,,
152,world,worlds,,,,,,,,,,,,,,,,
345,worry,worries,worried,worrying,worryings,,,,,,,,,,,,,
94,would,wouldn,,,,,,,,,,,,,,,,
126,write,writes,wrote,writing,written,writings,,,,,,,,,,,,
459,wrong,wrongs,wronged,wronging,wronger,wrongest,,,,,,,,,,,,
203,yeah,yeh,,,,,,,,,,,,,,,,
125,year,years,,,,,,,,,,,,,,,,
422,yellow,yellows,yellowed,yellowing,yellower,yellowest,,,,,,,,,,,,
767,yep,yup,,,,,,,,,,,,,,,,
222,yes,yeses,,,,,,,,,,,,,,,,
848,yesterday,yesterdays,,,,,,,,,,,,,,,,
558,yet,,,,,,,,,,,,,,,,,
7,you,y,ye,,,,,,,,,,,,,,,
237,young,younger,youngest,,,,,,,,,,,,,,,
556,yourself,yourselves,yerself,yerselves,,,,,,,,,,,,,,
737,yum,,,,,,,,,,,,,,,,,
749,zoo,zoos,,,,,,,,,,,,,,,,